,inquiring_people_corr,inquiring_people,html_url,title,interpellation_type,published_at,inquiring_parties,answering_ministries,answering_ministries_corr
59973,Daniel Schwerd,Daniel Schwerd,https://kleineanfragen.de/nordrhein-westfalen/16/11060-stand-und-zukunft-des-breitbandausbaus-in-muelheim-an-der-ruhr,Stand und Zukunft des Breitbandausbaus in Mülheim an der Ruhr,minor,2016-02-03T00:00:00Z,fraktionslos,"Ministerium für Wirtschaft, Energie, Industrie, Mittelstand und Handwerk","Ministerium für Wirtschaft, Energie, Industrie, Mittelstand und Handwerk"
59974,Daniel Schwerd,Daniel Schwerd,https://kleineanfragen.de/nordrhein-westfalen/16/11059-stand-und-zukunft-des-breitbandausbaus-in-moenchengladbach,Stand und Zukunft des Breitbandausbaus in Mönchengladbach,minor,2016-02-03T00:00:00Z,fraktionslos,"Ministerium für Wirtschaft, Energie, Industrie, Mittelstand und Handwerk","Ministerium für Wirtschaft, Energie, Industrie, Mittelstand und Handwerk"
59975,Daniel Schwerd,Daniel Schwerd,https://kleineanfragen.de/nordrhein-westfalen/16/11058-stand-und-zukunft-des-breitbandausbaus-im-kreis-minden-luebbecke,Stand und Zukunft des Breitbandausbaus im Kreis Minden-Lübbecke,minor,2016-02-03T00:00:00Z,fraktionslos,"Ministerium für Wirtschaft, Energie, Industrie, Mittelstand und Handwerk","Ministerium für Wirtschaft, Energie, Industrie, Mittelstand und Handwerk"
59976,Daniel Schwerd,Daniel Schwerd,https://kleineanfragen.de/nordrhein-westfalen/16/11057-stand-und-zukunft-des-breitbandausbaus-im-kreis-mettmann,Stand und Zukunft des Breitbandausbaus im Kreis Mettmann,minor,2016-02-03T00:00:00Z,fraktionslos,"Ministerium für Wirtschaft, Energie, Industrie, Mittelstand und Handwerk","Ministerium für Wirtschaft, Energie, Industrie, Mittelstand und Handwerk"
59977,Daniel Schwerd,Daniel Schwerd,https://kleineanfragen.de/nordrhein-westfalen/16/11056-stand-und-zukunft-des-breitbandausbaus-im-maerkischen-kreis,Stand und Zukunft des Breitbandausbaus im Märkischen Kreis,minor,2016-02-03T00:00:00Z,fraktionslos,"Ministerium für Wirtschaft, Energie, Industrie, Mittelstand und Handwerk","Ministerium für Wirtschaft, Energie, Industrie, Mittelstand und Handwerk"
59978,Daniel Schwerd,Daniel Schwerd,https://kleineanfragen.de/nordrhein-westfalen/16/11055-stand-und-zukunft-des-breitbandausbaus-im-kreis-lippe,Stand und Zukunft des Breitbandausbaus im Kreis Lippe,minor,2016-02-03T00:00:00Z,fraktionslos,"Ministerium für Wirtschaft, Energie, Industrie, Mittelstand und Handwerk","Ministerium für Wirtschaft, Energie, Industrie, Mittelstand und Handwerk"
59979,Daniel Schwerd,Daniel Schwerd,https://kleineanfragen.de/nordrhein-westfalen/16/11054-stand-und-zukunft-des-breitbandausbaus-in-leverkusen,Stand und Zukunft des Breitbandausbaus in Leverkusen,minor,2016-02-03T00:00:00Z,fraktionslos,"Ministerium für Wirtschaft, Energie, Industrie, Mittelstand und Handwerk","Ministerium für Wirtschaft, Energie, Industrie, Mittelstand und Handwerk"
59980,Daniel Schwerd,Daniel Schwerd,https://kleineanfragen.de/nordrhein-westfalen/16/11053-stand-und-zukunft-des-breitbandausbaus-in-krefeld,Stand und Zukunft des Breitbandausbaus in Krefeld,minor,2016-02-03T00:00:00Z,fraktionslos,"Ministerium für Wirtschaft, Energie, Industrie, Mittelstand und Handwerk","Ministerium für Wirtschaft, Energie, Industrie, Mittelstand und Handwerk"
59981,Daniel Schwerd,Daniel Schwerd,https://kleineanfragen.de/nordrhein-westfalen/16/11052-stand-und-zukunft-des-breitbandausbaus-in-koeln,Stand und Zukunft des Breitbandausbaus in Köln,minor,2016-02-03T00:00:00Z,fraktionslos,"Ministerium für Wirtschaft, Energie, Industrie, Mittelstand und Handwerk","Ministerium für Wirtschaft, Energie, Industrie, Mittelstand und Handwerk"
59982,Daniel Schwerd,Daniel Schwerd,https://kleineanfragen.de/nordrhein-westfalen/16/11051-stand-und-zukunft-des-breitbandausbaus-im-kreis-kleve,Stand und Zukunft des Breitbandausbaus im Kreis Kleve,minor,2016-02-03T00:00:00Z,fraktionslos,"Ministerium für Wirtschaft, Energie, Industrie, Mittelstand und Handwerk","Ministerium für Wirtschaft, Energie, Industrie, Mittelstand und Handwerk"
59983,Daniel Schwerd,Daniel Schwerd,https://kleineanfragen.de/nordrhein-westfalen/16/11050-stand-und-zukunft-des-breitbandausbaus-im-kreis-hoexter,Stand und Zukunft des Breitbandausbaus im Kreis Höxter,minor,2016-02-03T00:00:00Z,fraktionslos,"Ministerium für Wirtschaft, Energie, Industrie, Mittelstand und Handwerk","Ministerium für Wirtschaft, Energie, Industrie, Mittelstand und Handwerk"
59984,Daniel Schwerd,Daniel Schwerd,https://kleineanfragen.de/nordrhein-westfalen/16/11049-stand-und-zukunft-des-breitbandausbaus-in-herne,Stand und Zukunft des Breitbandausbaus in Herne,minor,2016-02-03T00:00:00Z,fraktionslos,"Ministerium für Wirtschaft, Energie, Industrie, Mittelstand und Handwerk","Ministerium für Wirtschaft, Energie, Industrie, Mittelstand und Handwerk"
59985,Daniel Schwerd,Daniel Schwerd,https://kleineanfragen.de/nordrhein-westfalen/16/11048-stand-und-zukunft-des-breitbandausbaus-im-hochsauerlandkreis,Stand und Zukunft des Breitbandausbaus im Hochsauerlandkreis,minor,2016-02-03T00:00:00Z,fraktionslos,"Ministerium für Wirtschaft, Energie, Industrie, Mittelstand und Handwerk","Ministerium für Wirtschaft, Energie, Industrie, Mittelstand und Handwerk"
59986,Daniel Schwerd,Daniel Schwerd,https://kleineanfragen.de/nordrhein-westfalen/16/11047-stand-und-zukunft-des-breitbandausbaus-im-kreis-herford,Stand und Zukunft des Breitbandausbaus im Kreis Herford,minor,2016-02-03T00:00:00Z,fraktionslos,"Ministerium für Wirtschaft, Energie, Industrie, Mittelstand und Handwerk","Ministerium für Wirtschaft, Energie, Industrie, Mittelstand und Handwerk"
59987,Daniel Schwerd,Daniel Schwerd,https://kleineanfragen.de/nordrhein-westfalen/16/11046-stand-und-zukunft-des-breitbandausbaus-im-kreis-heinsberg,Stand und Zukunft des Breitbandausbaus im Kreis Heinsberg,minor,2016-02-03T00:00:00Z,fraktionslos,"Ministerium für Wirtschaft, Energie, Industrie, Mittelstand und Handwerk","Ministerium für Wirtschaft, Energie, Industrie, Mittelstand und Handwerk"
59988,Daniel Schwerd,Daniel Schwerd,https://kleineanfragen.de/nordrhein-westfalen/16/11045-stand-und-zukunft-des-breitbandausbaus-in-hamm,Stand und Zukunft des Breitbandausbaus in Hamm,minor,2016-02-03T00:00:00Z,fraktionslos,"Ministerium für Wirtschaft, Energie, Industrie, Mittelstand und Handwerk","Ministerium für Wirtschaft, Energie, Industrie, Mittelstand und Handwerk"
59989,Daniel Schwerd,Daniel Schwerd,https://kleineanfragen.de/nordrhein-westfalen/16/11044-stand-und-zukunft-des-breitbandausbaus-in-hagen,Stand und Zukunft des Breitbandausbaus in Hagen,minor,2016-02-03T00:00:00Z,fraktionslos,"Ministerium für Wirtschaft, Energie, Industrie, Mittelstand und Handwerk","Ministerium für Wirtschaft, Energie, Industrie, Mittelstand und Handwerk"
59990,Daniel Schwerd,Daniel Schwerd,https://kleineanfragen.de/nordrhein-westfalen/16/11043-stand-und-zukunft-des-breitbandausbaus-im-kreis-guetersloh,Stand und Zukunft des Breitbandausbaus im Kreis Gütersloh,minor,2016-02-03T00:00:00Z,fraktionslos,"Ministerium für Wirtschaft, Energie, Industrie, Mittelstand und Handwerk","Ministerium für Wirtschaft, Energie, Industrie, Mittelstand und Handwerk"
59991,Daniel Schwerd,Daniel Schwerd,https://kleineanfragen.de/nordrhein-westfalen/16/11042-stand-und-zukunft-des-breitbandausbaus-in-gelsenkirchen,Stand und Zukunft des Breitbandausbaus in Gelsenkirchen,minor,2016-02-03T00:00:00Z,fraktionslos,"Ministerium für Wirtschaft, Energie, Industrie, Mittelstand und Handwerk","Ministerium für Wirtschaft, Energie, Industrie, Mittelstand und Handwerk"
59992,Daniel Schwerd,Daniel Schwerd,https://kleineanfragen.de/nordrhein-westfalen/16/11041-stand-und-zukunft-des-breitbandausbaus-im-kreis-euskirchen,Stand und Zukunft des Breitbandausbaus im Kreis Euskirchen,minor,2016-02-03T00:00:00Z,fraktionslos,"Ministerium für Wirtschaft, Energie, Industrie, Mittelstand und Handwerk","Ministerium für Wirtschaft, Energie, Industrie, Mittelstand und Handwerk"
59993,Daniel Schwerd,Daniel Schwerd,https://kleineanfragen.de/nordrhein-westfalen/16/11040-stand-und-zukunft-des-breitbandausbaus-in-essen,Stand und Zukunft des Breitbandausbaus in Essen,minor,2016-02-03T00:00:00Z,fraktionslos,"Ministerium für Wirtschaft, Energie, Industrie, Mittelstand und Handwerk","Ministerium für Wirtschaft, Energie, Industrie, Mittelstand und Handwerk"
59994,Daniel Schwerd,Daniel Schwerd,https://kleineanfragen.de/nordrhein-westfalen/16/11039-stand-und-zukunft-des-breitbandausbaus-im-ennepe-ruhr-kreis,Stand und Zukunft des Breitbandausbaus im Ennepe-Ruhr-Kreis,minor,2016-02-03T00:00:00Z,fraktionslos,"Ministerium für Wirtschaft, Energie, Industrie, Mittelstand und Handwerk","Ministerium für Wirtschaft, Energie, Industrie, Mittelstand und Handwerk"
59995,Daniel Schwerd,Daniel Schwerd,https://kleineanfragen.de/nordrhein-westfalen/16/11038-stand-und-zukunft-des-breitbandausbaus-in-duesseldorf,Stand und Zukunft des Breitbandausbaus in Düsseldorf,minor,2016-02-03T00:00:00Z,fraktionslos,"Ministerium für Wirtschaft, Energie, Industrie, Mittelstand und Handwerk","Ministerium für Wirtschaft, Energie, Industrie, Mittelstand und Handwerk"
59996,Daniel Schwerd,Daniel Schwerd,https://kleineanfragen.de/nordrhein-westfalen/16/11037-stand-und-zukunft-des-breitbandausbaus-im-kreis-dueren,Stand und Zukunft des Breitbandausbaus im Kreis Düren,minor,2016-02-03T00:00:00Z,fraktionslos,"Ministerium für Wirtschaft, Energie, Industrie, Mittelstand und Handwerk","Ministerium für Wirtschaft, Energie, Industrie, Mittelstand und Handwerk"
59997,Daniel Schwerd,Daniel Schwerd,https://kleineanfragen.de/nordrhein-westfalen/16/11036-stand-und-zukunft-des-breitbandausbaus-in-dortmund,Stand und Zukunft des Breitbandausbaus in Dortmund,minor,2016-02-03T00:00:00Z,fraktionslos,"Ministerium für Wirtschaft, Energie, Industrie, Mittelstand und Handwerk","Ministerium für Wirtschaft, Energie, Industrie, Mittelstand und Handwerk"
59998,Daniel Schwerd,Daniel Schwerd,https://kleineanfragen.de/nordrhein-westfalen/16/11035-stand-und-zukunft-des-breitbandausbaus-in-duisburg,Stand und Zukunft des Breitbandausbaus in Duisburg,minor,2016-02-03T00:00:00Z,fraktionslos,"Ministerium für Wirtschaft, Energie, Industrie, Mittelstand und Handwerk","Ministerium für Wirtschaft, Energie, Industrie, Mittelstand und Handwerk"
59999,Daniel Schwerd,Daniel Schwerd,https://kleineanfragen.de/nordrhein-westfalen/16/11034-stand-und-zukunft-des-breitbandausbaus-im-kreis-coesfeld,Stand und Zukunft des Breitbandausbaus im Kreis Coesfeld,minor,2016-02-03T00:00:00Z,fraktionslos,"Ministerium für Wirtschaft, Energie, Industrie, Mittelstand und Handwerk","Ministerium für Wirtschaft, Energie, Industrie, Mittelstand und Handwerk"
60000,Daniel Schwerd,Daniel Schwerd,https://kleineanfragen.de/nordrhein-westfalen/16/11033-stand-und-zukunft-des-breitbandausbaus-in-bottrop,Stand und Zukunft des Breitbandausbaus in Bottrop,minor,2016-02-03T00:00:00Z,fraktionslos,"Ministerium für Wirtschaft, Energie, Industrie, Mittelstand und Handwerk","Ministerium für Wirtschaft, Energie, Industrie, Mittelstand und Handwerk"
60001,Daniel Schwerd,Daniel Schwerd,https://kleineanfragen.de/nordrhein-westfalen/16/11032-stand-und-zukunft-des-breitbandausbaus-im-kreis-borken,Stand und Zukunft des Breitbandausbaus im Kreis Borken,minor,2016-02-03T00:00:00Z,fraktionslos,"Ministerium für Wirtschaft, Energie, Industrie, Mittelstand und Handwerk","Ministerium für Wirtschaft, Energie, Industrie, Mittelstand und Handwerk"
60002,Daniel Schwerd,Daniel Schwerd,https://kleineanfragen.de/nordrhein-westfalen/16/11031-stand-und-zukunft-des-breitbandausbaus-in-bonn,Stand und Zukunft des Breitbandausbaus in Bonn,minor,2016-02-03T00:00:00Z,fraktionslos,"Ministerium für Wirtschaft, Energie, Industrie, Mittelstand und Handwerk","Ministerium für Wirtschaft, Energie, Industrie, Mittelstand und Handwerk"
60003,Daniel Schwerd,Daniel Schwerd,https://kleineanfragen.de/nordrhein-westfalen/16/11030-stand-und-zukunft-des-breitbandausbaus-in-bochum,Stand und Zukunft des Breitbandausbaus in Bochum,minor,2016-02-03T00:00:00Z,fraktionslos,"Ministerium für Wirtschaft, Energie, Industrie, Mittelstand und Handwerk","Ministerium für Wirtschaft, Energie, Industrie, Mittelstand und Handwerk"
60004,Daniel Schwerd,Daniel Schwerd,https://kleineanfragen.de/nordrhein-westfalen/16/11029-stand-und-zukunft-des-breitbandausbaus-in-bielefeld,Stand und Zukunft des Breitbandausbaus in Bielefeld,minor,2016-02-03T00:00:00Z,fraktionslos,"Ministerium für Wirtschaft, Energie, Industrie, Mittelstand und Handwerk","Ministerium für Wirtschaft, Energie, Industrie, Mittelstand und Handwerk"
60005,Daniel Schwerd,Daniel Schwerd,https://kleineanfragen.de/nordrhein-westfalen/16/11028-stand-und-zukunft-des-breitbandausbaus-in-der-staedteregion-aachen,Stand und Zukunft des Breitbandausbaus in der Städteregion Aachen,minor,2016-02-03T00:00:00Z,fraktionslos,"Ministerium für Wirtschaft, Energie, Industrie, Mittelstand und Handwerk","Ministerium für Wirtschaft, Energie, Industrie, Mittelstand und Handwerk"
60006,Ingola Schmitz;Ingola Stefanie Schmitz;Thomas Nückel,Ingola Stefanie Schmitz;Thomas Nückel,https://kleineanfragen.de/nordrhein-westfalen/16/11009-wie-schuetzt-die-landesregierung-kultur-kuenstler-sammler-und-das-kulturelle-erbe-nordrhein-westfalens-vor,"Wie schützt die Landesregierung Kultur, Künstler, Sammler und das kulturelle Erbe Nordrhein-Westfalens vor irreparablen Schäden?",minor,2016-02-02T00:00:00Z,FDP,"Ministerium für Familie, Kinder, Jugend, Kultur und Sport","Ministerium für Familie, Kinder, Jugend, Kultur und Sport"
60007,Peter Preuß,Peter Preuß,https://kleineanfragen.de/nordrhein-westfalen/16/11007-wer-hat-das-oeffentliche-desaster-um-die-geplante-umbenennung-des-flughafens-duesseldorfs-zu-verantworten,Wer hat das öffentliche Desaster um die geplante Umbenennung des Flughafens Düsseldorfs zu verantworten?,minor,2016-02-02T00:00:00Z,CDU,"Ministerium für Bundesangelegenheiten, Europa und Medien","Ministerium für Bundesangelegenheiten, Europa und Medien"
60008,Marc Lürbke,Marc Lürbke,https://kleineanfragen.de/nordrhein-westfalen/16/11006-neue-bmw-streifenwagen-der-polizei-wie-steht-es-um-den-einsatz-der-unterstuetzungssignale-yelp-und-flasher,"Neue BMW-Streifenwagen der Polizei - Wie steht es um den Einsatz der Unterstützungssignale ""Yelp"" und ""Flasher""?",minor,2016-02-01T00:00:00Z,FDP,Ministerium für Inneres und Kommunales,Ministerium für Inneres und Kommunales
60009,Marc Lürbke,Marc Lürbke,https://kleineanfragen.de/nordrhein-westfalen/16/11005-zunehmende-kriminalitaet-rund-um-tankstellen-in-nrw-wie-steht-es-um-das-sog-nutella-problem,"Zunehmende Kriminalität rund um Tankstellen in NRW: Wie steht es um das sog. ""Nutella-Problem""?",minor,2016-02-01T00:00:00Z,FDP,Ministerium für Inneres und Kommunales,Ministerium für Inneres und Kommunales
60010,Gregor Golland,Gregor Golland,https://kleineanfragen.de/nordrhein-westfalen/16/10951-statistik-der-wohnungseinbrueche-in-nrw-2015,Statistik der Wohnungseinbrüche in NRW 2015,minor,2016-02-01T00:00:00Z,CDU,Ministerium für Inneres und Kommunales,Ministerium für Inneres und Kommunales
60011,Gregor Golland,Gregor Golland,https://kleineanfragen.de/nordrhein-westfalen/16/10940-suizide-von-polizistinnen-und-polizisten-in-2015,Suizide von Polizistinnen und Polizisten in 2015,minor,2016-02-01T00:00:00Z,CDU,Ministerium für Inneres und Kommunales,Ministerium für Inneres und Kommunales
60012,Gregor Golland,Gregor Golland,https://kleineanfragen.de/nordrhein-westfalen/16/10939-toetungsdelikte-an-nordrhein-westfaelischen-polizistinnen-und-polizisten-in-2015,Tötungsdelikte an nordrhein-westfälischen Polizistinnen und Polizisten in 2015,minor,2016-02-01T00:00:00Z,CDU,Ministerium für Inneres und Kommunales,Ministerium für Inneres und Kommunales
60013,Dirk Wedel,Dirk Wedel,https://kleineanfragen.de/nordrhein-westfalen/16/10938-wie-erfolgt-die-zeugenbetreuung-an-den-nordrhein-westfaelischen-gerichten,Wie erfolgt die Zeugenbetreuung an den nordrhein-westfälischen Gerichten?,minor,2016-02-01T00:00:00Z,FDP,Justizministerium,Justizministerium
60014,Claudia Middendorf,Claudia Middendorf,https://kleineanfragen.de/nordrhein-westfalen/16/10937-gutachten-zur-rechtlichen-qualitaet-der-vereinigung-die-rechte,"Gutachten zur rechtlichen Qualität der Vereinigung ""Die Rechte""",minor,2016-02-01T00:00:00Z,CDU,Ministerium für Inneres und Kommunales,Ministerium für Inneres und Kommunales
60015,Gregor Golland,Gregor Golland,https://kleineanfragen.de/nordrhein-westfalen/16/10936-ist-jetzt-nicht-endlich-die-zeit-gekommen-zur-einfuehrung-von-spezialisierten-beweissicherungs-und,Ist jetzt nicht endlich die Zeit gekommen zur Einführung von spezialisierten Beweissicherungs- und Festnahmeeinheiten (BFE)?,minor,2016-02-01T00:00:00Z,CDU,Ministerium für Inneres und Kommunales,Ministerium für Inneres und Kommunales
60016,Gregor Golland,Gregor Golland,https://kleineanfragen.de/nordrhein-westfalen/16/10935-wohnungseinbruch-in-nrw-neue-vorgaenge-im-dezember-im-bearbeitungssystem-der-polizei,"Wohnungseinbruch in NRW – Neue ""Vorgänge"" im Dezember im Bearbeitungssystem der Polizei",minor,2016-02-01T00:00:00Z,CDU,Ministerium für Inneres und Kommunales,Ministerium für Inneres und Kommunales
60017,Ralf Witzel,Ralf Witzel,https://kleineanfragen.de/nordrhein-westfalen/16/10934-fuhrparkbestand-der-polizei-im-zustaendigkeitsbereich-des-polizeipraesidiums-essen-wie-sieht-die-entwicklung-der,Fuhrparkbestand der Polizei im Zuständigkeitsbereich des Polizeipräsidiums Essen – Wie sieht die Entwicklung der Verfügbarkeit an polizeilichen Einsatzfahrzeugen aus?,minor,2016-02-01T00:00:00Z,FDP,Ministerium für Inneres und Kommunales,Ministerium für Inneres und Kommunales
60018,Simone Brand,Simone Brand,https://kleineanfragen.de/nordrhein-westfalen/16/10933-kosten-der-versaeumnisse-in-der-fluechtlingsaufnahme,Kosten der Versäumnisse in der Flüchtlingsaufnahme,minor,2016-02-01T00:00:00Z,Piraten,Ministerium für Inneres und Kommunales,Ministerium für Inneres und Kommunales
60019,Gregor Golland,Gregor Golland,https://kleineanfragen.de/nordrhein-westfalen/16/10932-gewalt-gegen-polizeibeamte-im-jahr-2015,Gewalt gegen Polizeibeamte im Jahr 2015,minor,2016-02-01T00:00:00Z,CDU,Ministerium für Inneres und Kommunales,Ministerium für Inneres und Kommunales
60020,Dr. Björn Kerbein;Marcel Hafke;Dr. Joachim Stamp,Dr. Joachim Stamp;Dr. Björn Kerbein;Marcel Hafke,https://kleineanfragen.de/nordrhein-westfalen/16/10931-wie-erfasst-die-landesregierung-die-zahl-der-kinder-aus-fluechtlingsfamilien-in-nordrhein-westfalen,Wie erfasst die Landesregierung die Zahl der Kinder aus Flüchtlingsfamilien in Nordrhein-Westfalen?,minor,2016-02-01T00:00:00Z,FDP,"Ministerium für Familie, Kinder, Jugend, Kultur und Sport","Ministerium für Familie, Kinder, Jugend, Kultur und Sport"
60021,Margret Voßeler,Margret Voßeler,https://kleineanfragen.de/nordrhein-westfalen/16/10921-findet-die-honigbiene-ausreichend-beachtung,Findet die Honigbiene ausreichend Beachtung?,minor,2016-01-28T00:00:00Z,CDU,"Ministerium für Klimaschutz, Umwelt, Landwirtschaft, Natur- und Verbraucherschutz","Ministerium für Klimaschutz, Umwelt, Landwirtschaft, Natur- und Verbraucherschutz"
60022,Ina Scharrenbach,Ina Scharrenbach;Ina Scharrenbach,https://kleineanfragen.de/nordrhein-westfalen/16/10920-verabreichen-von-opiaten-durch-notfallsanitaeter,Verabreichen von Opiaten durch Notfallsanitäter,minor,2016-01-28T00:00:00Z,CDU,"Ministerium für Gesundheit, Emanzipation, Pflege und Alter","Ministerium für Gesundheit, Emanzipation, Pflege und Alter"
60023,Ralf Witzel,Ralf Witzel,https://kleineanfragen.de/nordrhein-westfalen/16/10914-unbesetzte-schulleiterstellen-an-verschiedenen-schulen-der-stadt-oberhausen-mit-welchen-konkreten-einzelnen,Unbesetzte Schulleiterstellen an verschiedenen Schulen der Stadt Oberhausen – Mit welchen konkreten einzelnen Maßnahmen begegnet die Landesregierung dieser unverändert akuten Problematik im Ruhrgebiet?,minor,2016-01-27T00:00:00Z,FDP,Ministerium für Schule und Weiterbildung,Ministerium für Schule und Weiterbildung
60024,Ralf Witzel,Ralf Witzel,https://kleineanfragen.de/nordrhein-westfalen/16/10913-unbesetzte-schulleiterstellen-an-verschiedenen-schulen-der-stadt-muelheim-mit-welchen-konkreten-einzelnen,Unbesetzte Schulleiterstellen an verschiedenen Schulen der Stadt Mülheim – Mit welchen konkreten einzelnen Maßnahmen begegnet die Landesregierung dieser unverändert akuten Problematik im Ruhrgebiet?,minor,2016-01-27T00:00:00Z,FDP,Ministerium für Schule und Weiterbildung,Ministerium für Schule und Weiterbildung
60025,Ralf Witzel,Ralf Witzel,https://kleineanfragen.de/nordrhein-westfalen/16/10912-unbesetzte-schulleiterstellen-an-verschiedenen-schulen-der-stadt-bottrop-mit-welchen-konkreten-einzelnen,Unbesetzte Schulleiterstellen an verschiedenen Schulen der Stadt Bottrop – Mit welchen konkreten einzelnen Maßnahmen begegnet die Landesregierung dieser unverändert akuten Problematik im Ruhrgebiet?,minor,2016-01-27T00:00:00Z,FDP,Ministerium für Schule und Weiterbildung,Ministerium für Schule und Weiterbildung
60026,Ralf Witzel,Ralf Witzel,https://kleineanfragen.de/nordrhein-westfalen/16/10911-unbesetzte-schulleiterstellen-an-verschiedenen-schulen-der-stadt-bochum-mit-welchen-konkreten-einzelnen-massnahmen,Unbesetzte Schulleiterstellen an verschiedenen Schulen der Stadt Bochum – Mit welchen konkreten einzelnen Maßnahmen begegnet die Landesregierung dieser unverändert akuten Problematik im Ruhrgebiet?,minor,2016-01-27T00:00:00Z,FDP,Ministerium für Schule und Weiterbildung,Ministerium für Schule und Weiterbildung
60027,Nicolaus Kern,Nicolaus Kern,https://kleineanfragen.de/nordrhein-westfalen/16/10907-nach-der-einigung-auf-eine-europaeische-datenschutzeform-wie-will-die-landesregierung-zum-grundrechteschutz,Nach der Einigung auf eine europäische Datenschutzeform: Wie will die Landesregierung zum Grundrechteschutz höchste Datenschutzstandards sicherstellen?,minor,2016-01-27T00:00:00Z,Piraten,Ministerium für Inneres und Kommunales,Ministerium für Inneres und Kommunales
60028,Ina Scharrenbach,Ina Scharrenbach,https://kleineanfragen.de/nordrhein-westfalen/16/10872-wie-viele-notfallsanitaeter-wurden-in-nordrhein-westfalen-ausgebildet,Wie viele Notfallsanitäter wurden in Nordrhein-Westfalen ausgebildet?,minor,2016-01-26T00:00:00Z,CDU,"Ministerium für Gesundheit, Emanzipation, Pflege und Alter","Ministerium für Gesundheit, Emanzipation, Pflege und Alter"
60029,Simone Brand;Frank Herrmann,Simone Brand;Frank Herrmann,https://kleineanfragen.de/nordrhein-westfalen/16/10871-unmenschliche-abschiebungen-bricht-die-landesregierung-ihr-wort,Unmenschliche Abschiebungen - Bricht die Landesregierung ihr Wort?,minor,2016-01-26T00:00:00Z,Piraten,Ministerium für Inneres und Kommunales,Ministerium für Inneres und Kommunales
60030,Ralf Witzel,Ralf Witzel,https://kleineanfragen.de/nordrhein-westfalen/16/10870-sinnvolle-massnahmen-gegen-eine-kostenexplosion-bei-landeseigenen-bauvorhaben-welche-erfahrung-macht-der-bau-und,Sinnvolle Maßnahmen gegen eine Kostenexplosion bei landeseigenen Bauvorhaben - Welche Erfahrung macht der Bau- und Liegenschaftsbetrieb des Landes (BLB) bislang mit garantierten Maximalpreisen (GMP-Verträge) bei Neubauerstellungen?,minor,2016-01-26T00:00:00Z,FDP,Finanzministerium,Finanzministerium
60031,Josef Hovenjürgen;Lothar Hegemann,Lothar Hegemann;Josef Hovenjürgen,https://kleineanfragen.de/nordrhein-westfalen/16/10866-wie-schaetzt-die-landesregierung-die-gefaehrdungslage-die-von-der-kurdisch-libanesischen-familien-union-ausgeht,"Wie schätzt die Landesregierung die Gefährdungslage, die von der kurdisch-libanesischen ""Familien-Union"" ausgeht, ein?",minor,2016-01-25T00:00:00Z,CDU,Ministerium für Inneres und Kommunales,Ministerium für Inneres und Kommunales
60032,Ralf Witzel,Ralf Witzel,https://kleineanfragen.de/nordrhein-westfalen/16/10865-ergebnisse-der-einigung-von-allen-bundeslaendern-auf-einen-neuen-finanzausgleich-ein-guter-tag-fuer-den,Ergebnisse der Einigung von allen Bundesländern auf einen neuen Finanzausgleich - Ein guter Tag für den Föderalismus in Deutschland oder Zementierung des weiteren Stillstands für ein Jahrzehnt?,minor,2016-01-25T00:00:00Z,FDP,Finanzministerium,Finanzministerium
60033,Ulrich Alda;Ernst-Ulrich Alda;Susanne Schneider,Ulrich Alda;Susanne Schneider;Ernst-Ulrich Alda,https://kleineanfragen.de/nordrhein-westfalen/16/10864-steigende-antragszahlen-im-bereich-fluechtlinge,Steigende Antragszahlen im Bereich Flüchtlinge,minor,2016-01-25T00:00:00Z,FDP,Ministerium für Inneres und Kommunales,Ministerium für Inneres und Kommunales
60034,Dr. Marcus Optendrenk,Dr. Marcus Optendrenk,https://kleineanfragen.de/nordrhein-westfalen/16/10863-welche-neueren-erkenntnisse-zu-steuereinnahmen-und-umsatzsteuerausgleich-hat-die-landesregierung,Welche neueren Erkenntnisse zu Steuereinnahmen und Umsatzsteuerausgleich hat die Landesregierung?,minor,2016-01-25T00:00:00Z,CDU,Finanzministerium,Finanzministerium
60035,Gregor Golland,Gregor Golland,https://kleineanfragen.de/nordrhein-westfalen/16/10859-naviklau-kfz-aufbrueche-und-diebstaehle-in-nordrhein-westfalen-in-2015,"Naviklau, Kfz-Aufbrüche und -Diebstähle in Nordrhein-Westfalen in 2015",minor,2016-01-25T00:00:00Z,CDU,Ministerium für Inneres und Kommunales,Ministerium für Inneres und Kommunales
60036,Yvonne Gebauer;Ingo Schmitz;Ingola Stefanie Schmitz,Ingola Stefanie Schmitz;Yvonne Gebauer,https://kleineanfragen.de/nordrhein-westfalen/16/10858-welche-herausforderungen-stellen-sich-durch-die-hohe-zahl-von-fluechtlingen-bei-beschulung-und-schulplicht,Welche Herausforderungen stellen sich durch die hohe Zahl von Flüchtlingen bei Beschulung und Schulplicht?,minor,2016-01-25T00:00:00Z,FDP,Ministerium für Schule und Weiterbildung,Ministerium für Schule und Weiterbildung
60037,Nicolaus Kern,Nicolaus Kern,https://kleineanfragen.de/nordrhein-westfalen/16/10857-online-befragung-von-mitarbeitern-in-der-justiz-nrw,Online-Befragung von Mitarbeitern in der Justiz NRW,minor,2016-01-22T00:00:00Z,Piraten,Justizministerium,Justizministerium
