,inquiring_people_corr,inquiring_people,html_url,title,interpellation_type,published_at,inquiring_parties,answering_ministries,answering_ministries_corr
64407,Stefan Kämmerling,Stefan Kämmerling,https://kleineanfragen.de/nordrhein-westfalen/17/11629-unterstuetzung-der-landesregierung-fuer-menschen-im-kommunalen-ehrenamt,Unterstützung der Landesregierung für Menschen im kommunalen Ehrenamt,minor,2020-10-29T00:00:00Z,SPD,MHKBG,MHKBG
64408,Herbert Strotebeck,Herbert Strotebeck,https://kleineanfragen.de/nordrhein-westfalen/17/11614-cum-ex-geschaefte-und-die-feststellungen-des-minister-biesenbach,Cum-Ex Geschäfte und die Feststellungen des Minister Biesenbach,minor,2020-10-27T00:00:00Z,AfD,Justizministerium,Justizministerium
64409,Stefan Kämmerling,Stefan Kämmerling,https://kleineanfragen.de/nordrhein-westfalen/17/11613-geothermie-in-nordrhein-westfalen-wie-steht-die-landesregierung-zur-einer-fracking-option,Geothermie in Nordrhein-Westfalen – wie steht die Landesregierung zur einer Fracking-Option?,minor,2020-10-27T00:00:00Z,SPD,MWIDE,MWIDE
64410,Inge Blask;Jochen Ott,Jochen Ott;Inge Blask,https://kleineanfragen.de/nordrhein-westfalen/17/11612-kinder-jugend-und-datenschutz-bei-digitalen-endgeraeten-fuer-schuelerschaft,"Kinder-, Jugend- und Datenschutz bei digitalen Endgeräten für Schülerschaft",minor,2020-10-27T00:00:00Z,SPD,MSB,MSB
64411,Marcus Pretzell;Alexander Langguth,Marcus Pretzell;Alexander Langguth,https://kleineanfragen.de/nordrhein-westfalen/17/11611-betrugsverdachtsfaelle-in-zusammenhang-mit-den-corona-soforthilfen,Betrugsverdachtsfälle in Zusammenhang mit den Corona-Soforthilfen,minor,2020-10-27T00:00:00Z,fraktionslos,MWIDE,MWIDE
64412,Elisabeth Müller-Witt,Elisabeth Müller-Witt,https://kleineanfragen.de/nordrhein-westfalen/17/11610-guelle-import-darf-das-schwarzbachtal-zur-ausbringung-von-importierter-guelle-dienen,Gülle-Import – Darf das Schwarzbachtal zur Ausbringung von importierter Gülle dienen?,minor,2020-10-27T00:00:00Z,SPD,MULNV,MULNV
64413,Norwich Rüße,Norwich Rüße,https://kleineanfragen.de/nordrhein-westfalen/17/11609-was-unternimmt-die-landesregierung-um-die-vermarktung-der-streuobstwiesenertraege-voran-zu-bringen,Was unternimmt die Landesregierung um die Vermarktung der Streuobstwiesenerträge voran zu bringen?,minor,2020-10-27T00:00:00Z,Bündnis 90/Die Grünen,MULNV,MULNV
64414,Mehrdad Mostofizadeh;Norwich Rüße;Johannes Remmel,Johannes Remmel;Norwich Rüße;Johannes Remmel;Mehrdad Mostofizadeh,https://kleineanfragen.de/nordrhein-westfalen/17/11608-wie-ueberprueft-die-landesregierung-die-einhaltung-der-42-bundesimmissionsschutzverordnung,Wie überprüft die Landesregierung die Einhaltung der 42. Bundesimmissionsschutzverordnung?,minor,2020-10-27T00:00:00Z,Bündnis 90/Die Grünen,MULNV,MULNV
64415,Norwich Rüße,Norwich Rüße,https://kleineanfragen.de/nordrhein-westfalen/17/11607-wie-kommt-die-umruestung-von-kaminoefen-gemaess-bimschv-in-nrw-voran,Wie kommt die Umrüstung von Kaminöfen gemäß BImSchV in NRW voran?,minor,2020-10-27T00:00:00Z,Bündnis 90/Die Grünen,MULNV,MULNV
64416,Gabriele Walger-Demolsky,Gabriele Walger-Demolsky,https://kleineanfragen.de/nordrhein-westfalen/17/11593-unterstuetzung-der-organisation-claim-durch-den-integrationsminister-dr-joachim-stamp-und-die-staatssekretaerin,Unterstützung der Organisation CLAIM durch den Integrationsminister Dr. Joachim Stamp und die Staatssekretärin Serap Güler,minor,2020-10-23T00:00:00Z,AfD,MKFFI,MKFFI
64417,Alexander Vogt,Alexander Vogt,https://kleineanfragen.de/nordrhein-westfalen/17/11592-nutzt-die-cdu-nrw-unrechtmaessig-bildmaterial-fuer-die-social-media-kommunikation-von-ministerpraesident-armin,Nutzt die CDU NRW unrechtmäßig Bildmaterial für die Social-Media-Kommunikation von Ministerpräsident Armin Laschet und schaut die Staatskanzlei tatenlos zu?,minor,2020-10-22T00:00:00Z,SPD,MBEI,MBEI
64418,Sven W. Tritschler;Markus Wagner,Markus Wagner;Sven W. Tritschler,https://kleineanfragen.de/nordrhein-westfalen/17/11591-kein-veedel-fuer-rassismus-in-koeln-bezuege-in-den-phaenomenbereich-des-linksextremismus,"""Kein Veedel für Rassismus"" in Köln – Bezüge in den Phänomenbereich des Linksextremismus",minor,2020-10-22T00:00:00Z,AfD,IM,IM
64419,Marcus Pretzell;Alexander Langguth,Marcus Pretzell;Alexander Langguth,https://kleineanfragen.de/nordrhein-westfalen/17/11590-praeventive-konzepte-und-clankriminalitaet,Präventive Konzepte und Clankriminalität,minor,2020-10-22T00:00:00Z,fraktionslos,IM,IM
64420,Arndt Klocke;Josefine Paul,Josefine Paul;Arndt Klocke,https://kleineanfragen.de/nordrhein-westfalen/17/11581-radweg-entlang-der-l682-von-holzen-nach-herdringen,Radweg entlang der L682 von Holzen nach Herdringen,minor,2020-10-22T00:00:00Z,Bündnis 90/Die Grünen,VM,VM
64421,Arndt Klocke,Arndt Klocke,https://kleineanfragen.de/nordrhein-westfalen/17/11580-bau-der-b-239n-in-lippe,Bau der B 239n in Lippe,minor,2020-10-22T00:00:00Z,Bündnis 90/Die Grünen,VM,VM
64422,Horst Becker;Wibke Brems,Horst Becker;Wibke Brems,https://kleineanfragen.de/nordrhein-westfalen/17/11579-was-verbirgt-sich-hinter-den-strukturwandel-projekten-die-die-zrr-als-tragfaehige-vorhaben-bewertet-hat,"Was verbirgt sich hinter den Strukturwandel-Projekten, die die ZRR als ""tragfähige Vorhaben"" bewertet hat?",minor,2020-10-21T00:00:00Z,Bündnis 90/Die Grünen,MWIDE,MWIDE
64423,Arndt Klocke;Mehrdad Mostofizadeh,Mehrdad Mostofizadeh;Arndt Klocke,https://kleineanfragen.de/nordrhein-westfalen/17/11578-geplante-aenderungen-der-landesbauordnung,Geplante Änderungen der Landesbauordnung,minor,2020-10-21T00:00:00Z,Bündnis 90/Die Grünen,MHKBG,MHKBG
64424,Stefan Kämmerling,Stefan Kämmerling,https://kleineanfragen.de/nordrhein-westfalen/17/11577-wie-werden-projekte-fuer-das-rheinische-revier-gefoerdert,Wie werden Projekte für das Rheinische Revier gefördert?,minor,2020-10-21T00:00:00Z,SPD,MWIDE,MWIDE
64425,Dietmar Bell,Dietmar Bell,https://kleineanfragen.de/nordrhein-westfalen/17/11576-was-hat-die-landesregierung-fuer-bezahlbaren-studentischen-wohnraum-getan,Was hat die Landesregierung für bezahlbaren studentischen Wohnraum getan?,minor,2020-10-21T00:00:00Z,SPD,MHKBG,MHKBG
64426,Arndt Klocke;Matthi Bolte-Richter,Arndt Klocke;Matthi Bolte-Richter,https://kleineanfragen.de/nordrhein-westfalen/17/11575-funkloecher-an-bahnstrecken-was-weiss-die-landesregierung,Funklöcher an Bahnstrecken – was weiß die Landesregierung?,minor,2020-10-20T00:00:00Z,Bündnis 90/Die Grünen,MWIDE,MWIDE
64427,Wibke Brems,Wibke Brems,https://kleineanfragen.de/nordrhein-westfalen/17/11574-wie-foerdert-die-landesregierung-innovative-solarstromsysteme,Wie fördert die Landesregierung innovative Solarstromsysteme?,minor,2020-10-20T00:00:00Z,Bündnis 90/Die Grünen,MWIDE,MWIDE
64428,Wibke Brems,Wibke Brems,https://kleineanfragen.de/nordrhein-westfalen/17/11573-welche-akteure-wurden-bei-der-erarbeitung-der-wasserstoff-roadmap-nrw-beteiligt,Welche Akteure wurden bei der Erarbeitung der Wasserstoff-Roadmap NRW beteiligt?,minor,2020-10-20T00:00:00Z,Bündnis 90/Die Grünen,MWIDE,MWIDE
64429,Norwich Rüße,Norwich Rüße,https://kleineanfragen.de/nordrhein-westfalen/17/11572-warum-gelingt-es-der-landesregierung-nicht-ein-abgrabungs-monitoringkonzept-fuer-festgesteine-in-nrw-vorzulegen,"Warum gelingt es der Landesregierung nicht, ein Abgrabungs-Monitoringkonzept für Festgesteine in NRW vorzulegen?",minor,2020-10-20T00:00:00Z,Bündnis 90/Die Grünen,MWIDE,MWIDE
64430,Arndt Klocke;Wibke Brems,Wibke Brems;Arndt Klocke,https://kleineanfragen.de/nordrhein-westfalen/17/11571-lademoeglichkeiten-fuer-elektroautos-an-gebaeuden-und-einrichtungen-des-landes,Lademöglichkeiten für Elektroautos an Gebäuden und Einrichtungen des Landes,minor,2020-10-20T00:00:00Z,Bündnis 90/Die Grünen,MWIDE,MWIDE
64431,Gordan Dudas,Gordan Dudas,https://kleineanfragen.de/nordrhein-westfalen/17/11570-wiedervorlage-nummer-3-intensivtransporte-per-hubschrauber-in-nrw-wann-kommt-endlich-der-erlass,Wiedervorlage Nummer 3: Intensivtransporte per Hubschrauber in NRW – Wann kommt endlich der Erlass?,minor,2020-10-20T00:00:00Z,SPD,MAGS,MAGS
64432,Marcus Pretzell;Alexander Langguth,Marcus Pretzell;Alexander Langguth,https://kleineanfragen.de/nordrhein-westfalen/17/11569-grundlegende-defizite-immer-mehr-krankenhaeusern-droht-insolvenz,Grundlegende Defizite – Immer mehr Krankenhäusern droht Insolvenz,minor,2020-10-20T00:00:00Z,fraktionslos,MAGS,MAGS
64433,Christina Kampmann,Christina Kampmann,https://kleineanfragen.de/nordrhein-westfalen/17/11568-wird-sich-die-landesregierung-dafuer-einsetzen-dass-mehr-buergerinnen-buerger-von-der-steuerlichen-foerderung-von,"Wird sich die Landesregierung dafür einsetzen, dass mehr Bürgerinnen/Bürger von der steuerlichen Förderung von Homeoffice profitieren können?",minor,2020-10-20T00:00:00Z,SPD,Finanzministerium,Finanzministerium
64434,Roger Beckamp,Roger Beckamp,https://kleineanfragen.de/nordrhein-westfalen/17/11560-mietpreisentwicklung-im-sozialen-wohnungsbau,Mietpreisentwicklung im sozialen Wohnungsbau,minor,2020-10-19T00:00:00Z,AfD,MHKBG,MHKBG
64435,Sonja Bongers;Stefan Zimkeit,Stefan Zimkeit;Sonja Bongers,https://kleineanfragen.de/nordrhein-westfalen/17/11559-wie-leistungsfaehig-ist-die-digitale-infrastruktur-in-oberhausen,Wie leistungsfähig ist die digitale Infrastruktur in Oberhausen?,minor,2020-10-19T00:00:00Z,SPD,MWIDE,MWIDE
64436,Ina Spanier-Oppermann,Ina Spanier-Oppermann,https://kleineanfragen.de/nordrhein-westfalen/17/11558-wie-leistungsfaehig-ist-die-digitale-infrastruktur-in-krefeld,Wie leistungsfähig ist die digitale Infrastruktur in Krefeld?,minor,2020-10-19T00:00:00Z,SPD,MWIDE,MWIDE
64437,Ellen Stock,Ellen Stock,https://kleineanfragen.de/nordrhein-westfalen/17/11557-wie-leistungsfaehig-ist-die-digitale-infrastruktur-in-oerlinghausen-lage-leopoldshoehe-und-bad-salzuflen,"Wie leistungsfähig ist die digitale Infrastruktur in Oerlinghausen, Lage, Leopoldshöhe und Bad Salzuflen?",minor,2020-10-19T00:00:00Z,SPD,MWIDE,MWIDE
64438,Dr. Dennis Maelzer,Dr. Dennis Maelzer,https://kleineanfragen.de/nordrhein-westfalen/17/11556-wie-leistungsfaehig-ist-die-digitale-infrastruktur-in-augustdorf-detmold-horn-bad-meinberg-schieder-schwalenberg,"Wie leistungsfähig ist die digitale Infrastruktur in Augustdorf, Detmold, Horn-Bad Meinberg, Schieder-Schwalenberg und Schlangen?",minor,2020-10-19T00:00:00Z,SPD,MWIDE,MWIDE
64439,Jürgen Berghahn,Jürgen Berghahn,https://kleineanfragen.de/nordrhein-westfalen/17/11555-wie-leistungsfaehig-ist-die-digitale-infrastruktur-in-lemgo-blomberg-barntrup-luegde-doerentrup-extertal-und,"Wie leistungsfähig ist die digitale Infrastruktur in Lemgo, Blomberg, Barntrup, Lügde, Dörentrup, Extertal und Kalletal?",minor,2020-10-19T00:00:00Z,SPD,MWIDE,MWIDE
64440,Hans-Willi Körfges,Hans-Willi Körfges,https://kleineanfragen.de/nordrhein-westfalen/17/11554-wie-leistungsfaehig-ist-die-digitale-infrastruktur-in-schwalmtal,Wie leistungsfähig ist die digitale Infrastruktur in Schwalmtal?,minor,2020-10-19T00:00:00Z,SPD,MWIDE,MWIDE
64441,Hans-Willi Körfges,Hans-Willi Körfges,https://kleineanfragen.de/nordrhein-westfalen/17/11553-wie-leistungsfaehig-ist-die-digitale-infrastruktur-in-viersen,Wie leistungsfähig ist die digitale Infrastruktur in Viersen?,minor,2020-10-19T00:00:00Z,SPD,MWIDE,MWIDE
64442,Hans-Willi Körfges,Hans-Willi Körfges,https://kleineanfragen.de/nordrhein-westfalen/17/11552-wie-leistungsfaehig-ist-die-digitale-infrastruktur-in-willich,Wie leistungsfähig ist die digitale Infrastruktur in Willich?,minor,2020-10-19T00:00:00Z,SPD,MWIDE,MWIDE
64443,Hans-Willi Körfges,Hans-Willi Körfges,https://kleineanfragen.de/nordrhein-westfalen/17/11551-wie-leistungsfaehig-ist-die-digitale-infrastruktur-in-brueggen,Wie leistungsfähig ist die digitale Infrastruktur in Brüggen?,minor,2020-10-19T00:00:00Z,SPD,MWIDE,MWIDE
64444,Hans-Willi Körfges,Hans-Willi Körfges,https://kleineanfragen.de/nordrhein-westfalen/17/11550-wie-leistungsfaehig-ist-die-digitale-infrastruktur-in-kempen,Wie leistungsfähig ist die digitale Infrastruktur in Kempen?,minor,2020-10-19T00:00:00Z,SPD,MWIDE,MWIDE
64445,Hans-Willi Körfges,Hans-Willi Körfges,https://kleineanfragen.de/nordrhein-westfalen/17/11549-wie-leistungsfaehig-ist-die-digitale-infrastruktur-in-grefrath,Wie leistungsfähig ist die digitale Infrastruktur in Grefrath?,minor,2020-10-19T00:00:00Z,SPD,MWIDE,MWIDE
64446,Hans-Willi Körfges,Hans-Willi Körfges,https://kleineanfragen.de/nordrhein-westfalen/17/11548-wie-leistungsfaehig-ist-die-digitale-infrastruktur-in-moenchengladbach,Wie leistungsfähig ist die digitale Infrastruktur in Mönchengladbach?,minor,2020-10-19T00:00:00Z,SPD,MWIDE,MWIDE
64447,Hans-Willi Körfges,Hans-Willi Körfges,https://kleineanfragen.de/nordrhein-westfalen/17/11547-wie-leistungsfaehig-ist-die-digitale-infrastruktur-in-nettetal,Wie leistungsfähig ist die digitale Infrastruktur in Nettetal?,minor,2020-10-19T00:00:00Z,SPD,MWIDE,MWIDE
64448,Hans-Willi Körfges,Hans-Willi Körfges,https://kleineanfragen.de/nordrhein-westfalen/17/11546-wie-leistungsfaehig-ist-die-digitale-infrastruktur-in-niederkruechten,Wie leistungsfähig ist die digitale Infrastruktur in Niederkrüchten?,minor,2020-10-19T00:00:00Z,SPD,MWIDE,MWIDE
64449,Inge Blask,Inge Blask,https://kleineanfragen.de/nordrhein-westfalen/17/11545-wie-leistungsfaehig-ist-die-digitale-infrastruktur-im-maerkischen-kreis,Wie leistungsfähig ist die digitale Infrastruktur im Märkischen Kreis?,minor,2020-10-19T00:00:00Z,SPD,MWIDE,MWIDE
64450,Volkan Baran;Anja Butschkau;Nadja Lüders;Armin Jahl,Nadja Lüders;Volkan Baran;Armin Jahl;Anja Butschkau,https://kleineanfragen.de/nordrhein-westfalen/17/11544-wie-leistungsfaehig-ist-die-digitale-infrastruktur-in-dortmund,Wie leistungsfähig ist die digitale Infrastruktur in Dortmund?,minor,2020-10-19T00:00:00Z,SPD,MWIDE,MWIDE
64451,Andreas Becker,Andreas Becker,https://kleineanfragen.de/nordrhein-westfalen/17/11543-wie-leistungsfaehig-ist-die-digitale-infrastruktur-landwahlkreis-72-recklinghausen-iv,"Wie leistungsfähig ist die digitale Infrastruktur Landwahlkreis 72, Recklinghausen IV?",minor,2020-10-19T00:00:00Z,SPD,MWIDE,MWIDE
64452,Christian Dahm,Christian Dahm,https://kleineanfragen.de/nordrhein-westfalen/17/11542-wie-leistungsfaehig-ist-die-digitale-infrastruktur-im-wahlkreis-herford-i-minden-luebbecke-iii,Wie leistungsfähig ist die digitale Infrastruktur im Wahlkreis Herford I - Minden-Lübbecke III?,minor,2020-10-19T00:00:00Z,SPD,MWIDE,MWIDE
64453,Angela Lück,Angela Lück,https://kleineanfragen.de/nordrhein-westfalen/17/11541-wie-leistungsfaehig-ist-die-digitale-infrastruktur-in-buende,Wie leistungsfähig ist die digitale Infrastruktur in Bünde?,minor,2020-10-19T00:00:00Z,SPD,MWIDE,MWIDE
64454,Angela Lück,Angela Lück,https://kleineanfragen.de/nordrhein-westfalen/17/11540-wie-leistungsfaehig-ist-die-digitale-infrastruktur-in-bad-oeynhausen,Wie leistungsfähig ist die digitale Infrastruktur in Bad Oeynhausen?,minor,2020-10-19T00:00:00Z,SPD,MWIDE,MWIDE
64455,Angela Lück,Angela Lück,https://kleineanfragen.de/nordrhein-westfalen/17/11539-wie-leistungsfaehig-ist-die-digitale-infrastruktur-in-spenge,Wie leistungsfähig ist die digitale Infrastruktur in Spenge?,minor,2020-10-19T00:00:00Z,SPD,MWIDE,MWIDE
64456,Angela Lück,Angela Lück,https://kleineanfragen.de/nordrhein-westfalen/17/11538-wie-leistungsfaehig-ist-die-digitale-infrastruktur-in-roedinghausen,Wie leistungsfähig ist die digitale Infrastruktur in Rödinghausen?,minor,2020-10-19T00:00:00Z,SPD,MWIDE,MWIDE
64457,Angela Lück,Angela Lück,https://kleineanfragen.de/nordrhein-westfalen/17/11537-wie-leistungsfaehig-ist-die-digitale-infrastruktur-in-loehne,Wie leistungsfähig ist die digitale Infrastruktur in Löhne?,minor,2020-10-19T00:00:00Z,SPD,MWIDE,MWIDE
64458,Angela Lück,Angela Lück,https://kleineanfragen.de/nordrhein-westfalen/17/11536-wie-leistungsfaehig-ist-die-digitale-infrastruktur-in-kirchlengern,Wie leistungsfähig ist die digitale Infrastruktur in Kirchlengern?,minor,2020-10-19T00:00:00Z,SPD,MWIDE,MWIDE
64459,Gordan Dudas,Gordan Dudas,https://kleineanfragen.de/nordrhein-westfalen/17/11535-wie-leistungsfaehig-ist-die-digitale-infrastruktur-in-halver,Wie leistungsfähig ist die digitale Infrastruktur in Halver?,minor,2020-10-19T00:00:00Z,SPD,MWIDE,MWIDE
64460,Gordan Dudas,Gordan Dudas,https://kleineanfragen.de/nordrhein-westfalen/17/11534-wie-leistungsfaehig-ist-die-digitale-infrastruktur-in-erndtebrueck,Wie leistungsfähig ist die digitale Infrastruktur in Erndtebrück?,minor,2020-10-19T00:00:00Z,SPD,MWIDE,MWIDE
64461,Gordan Dudas,Gordan Dudas,https://kleineanfragen.de/nordrhein-westfalen/17/11533-wie-leistungsfaehig-ist-die-digitale-infrastruktur-in-bad-laasphe,Wie leistungsfähig ist die digitale Infrastruktur in Bad Laasphe?,minor,2020-10-19T00:00:00Z,SPD,MWIDE,MWIDE
64462,Gordan Dudas,Gordan Dudas,https://kleineanfragen.de/nordrhein-westfalen/17/11532-wie-leistungsfaehig-ist-die-digitale-infrastruktur-in-bad-berleburg,Wie leistungsfähig ist die digitale Infrastruktur in Bad Berleburg?,minor,2020-10-19T00:00:00Z,SPD,MWIDE,MWIDE
64463,Gordan Dudas,Gordan Dudas,https://kleineanfragen.de/nordrhein-westfalen/17/11531-wie-leistungsfaehig-ist-die-digitale-infrastruktur-in-altena,Wie leistungsfähig ist die digitale Infrastruktur in Altena?,minor,2020-10-19T00:00:00Z,SPD,MWIDE,MWIDE
64464,Gordan Dudas,Gordan Dudas,https://kleineanfragen.de/nordrhein-westfalen/17/11530-wie-leistungsfaehig-ist-die-digitale-infrastruktur-in-wilnsdorf,Wie leistungsfähig ist die digitale Infrastruktur in Wilnsdorf?,minor,2020-10-19T00:00:00Z,SPD,MWIDE,MWIDE
64465,Gordan Dudas,Gordan Dudas,https://kleineanfragen.de/nordrhein-westfalen/17/11529-wie-leistungsfaehig-ist-die-digitale-infrastruktur-in-werdohl,Wie leistungsfähig ist die digitale Infrastruktur in Werdohl?,minor,2020-10-19T00:00:00Z,SPD,MWIDE,MWIDE
64466,Gordan Dudas,Gordan Dudas,https://kleineanfragen.de/nordrhein-westfalen/17/11528-wie-leistungsfaehig-ist-die-digitale-infrastruktur-in-schalksmuehle,Wie leistungsfähig ist die digitale Infrastruktur in Schalksmühle?,minor,2020-10-19T00:00:00Z,SPD,MWIDE,MWIDE
64467,Gordan Dudas,Gordan Dudas,https://kleineanfragen.de/nordrhein-westfalen/17/11527-wie-leistungsfaehig-ist-die-digitale-infrastruktur-in-netphen,Wie leistungsfähig ist die digitale Infrastruktur in Netphen?,minor,2020-10-19T00:00:00Z,SPD,MWIDE,MWIDE
64468,Gordan Dudas,Gordan Dudas,https://kleineanfragen.de/nordrhein-westfalen/17/11526-wie-leistungsfaehig-ist-die-digitale-infrastruktur-in-nachrodt-wiblingwerde,Wie leistungsfähig ist die digitale Infrastruktur in Nachrodt-Wiblingwerde?,minor,2020-10-19T00:00:00Z,SPD,MWIDE,MWIDE
64469,Gordan Dudas,Gordan Dudas,https://kleineanfragen.de/nordrhein-westfalen/17/11525-wie-leistungsfaehig-ist-die-digitale-infrastruktur-in-meinerzhagen,Wie leistungsfähig ist die digitale Infrastruktur in Meinerzhagen?,minor,2020-10-19T00:00:00Z,SPD,MWIDE,MWIDE
64470,Gordan Dudas,Gordan Dudas,https://kleineanfragen.de/nordrhein-westfalen/17/11524-wie-leistungsfaehig-ist-die-digitale-infrastruktur-in-luedenscheid,Wie leistungsfähig ist die digitale Infrastruktur in Lüdenscheid?,minor,2020-10-19T00:00:00Z,SPD,MWIDE,MWIDE
64471,Gordan Dudas,Gordan Dudas,https://kleineanfragen.de/nordrhein-westfalen/17/11523-wie-leistungsfaehig-ist-die-digitale-infrastruktur-in-kreuztal,Wie leistungsfähig ist die digitale Infrastruktur in Kreuztal?,minor,2020-10-19T00:00:00Z,SPD,MWIDE,MWIDE
64472,Gordan Dudas,Gordan Dudas,https://kleineanfragen.de/nordrhein-westfalen/17/11522-wie-leistungsfaehig-ist-die-digitale-infrastruktur-in-kierspe,Wie leistungsfähig ist die digitale Infrastruktur in Kierspe?,minor,2020-10-19T00:00:00Z,SPD,MWIDE,MWIDE
64473,Gordan Dudas,Gordan Dudas,https://kleineanfragen.de/nordrhein-westfalen/17/11521-wie-leistungsfaehig-ist-die-digitale-infrastruktur-in-iserlohn,Wie leistungsfähig ist die digitale Infrastruktur in Iserlohn?,minor,2020-10-19T00:00:00Z,SPD,MWIDE,MWIDE
64474,Gordan Dudas,Gordan Dudas,https://kleineanfragen.de/nordrhein-westfalen/17/11520-wie-leistungsfaehig-ist-die-digitale-infrastruktur-in-hilchenbach,Wie leistungsfähig ist die digitale Infrastruktur in Hilchenbach?,minor,2020-10-19T00:00:00Z,SPD,MWIDE,MWIDE
64475,Gordan Dudas,Gordan Dudas,https://kleineanfragen.de/nordrhein-westfalen/17/11519-wie-leistungsfaehig-ist-die-digitale-infrastruktur-in-herscheid,Wie leistungsfähig ist die digitale Infrastruktur in Herscheid?,minor,2020-10-19T00:00:00Z,SPD,MWIDE,MWIDE
64476,André Stinka,André Stinka,https://kleineanfragen.de/nordrhein-westfalen/17/11518-wie-leistungsfaehig-ist-die-digitale-infrastruktur-im-kreis-borken,Wie leistungsfähig ist die digitale Infrastruktur im Kreis Borken?,minor,2020-10-19T00:00:00Z,SPD,MWIDE,MWIDE
64477,André Stinka,André Stinka,https://kleineanfragen.de/nordrhein-westfalen/17/11517-wie-leistungsfaehig-ist-die-digitale-infrastruktur-im-kreis-coesfeld,Wie leistungsfähig ist die digitale Infrastruktur im Kreis Coesfeld?,minor,2020-10-19T00:00:00Z,SPD,MWIDE,MWIDE
64478,Arndt Klocke,Arndt Klocke,https://kleineanfragen.de/nordrhein-westfalen/17/11516-vierspuriger-ausbau-der-b51-zwischen-muenster-und-telgte,Vierspuriger Ausbau der B51 zwischen Münster und Telgte,minor,2020-10-16T00:00:00Z,Bündnis 90/Die Grünen,VM,VM
64479,Markus Wagner;Thomas Röckemann,Thomas Röckemann;Markus Wagner,https://kleineanfragen.de/nordrhein-westfalen/17/11515-geiselnahme-in-der-jva-geldern,Geiselnahme in der JVA Geldern,minor,2020-10-16T00:00:00Z,AfD,Justizministerium,Justizministerium
64480,Sven W. Tritschler;Markus Wagner,Markus Wagner;Sven W. Tritschler,https://kleineanfragen.de/nordrhein-westfalen/17/11513-belaestigung-und-noetigung-von-afd-anhaengern-am-04-09-2020-auf-der-koelner-severinstrasse,Belästigung und Nötigung von AfD-Anhängern am 04.09.2020 auf der Kölner Severinstraße,minor,2020-10-16T00:00:00Z,AfD,IM,IM
64481,Dr. Christian Blex,Dr. Christian Blex,https://kleineanfragen.de/nordrhein-westfalen/17/11511-qualitaet-der-statistik-zur-ermittlung-der-neuinfektionen-mit-sars-cov-2,Qualität der Statistik zur Ermittlung der Neuinfektionen mit SARS-CoV-2,minor,2020-10-15T00:00:00Z,AfD,MAGS,MAGS
64482,Dr. Dennis Maelzer,Dr. Dennis Maelzer,https://kleineanfragen.de/nordrhein-westfalen/17/11503-ausweitung-der-kinderkrankentage-in-corona-zeiten-wie-hilft-die-landesregierung-ihren-landesbeamten-mit-kindern,Ausweitung der Kinderkrankentage in Corona-Zeiten. Wie hilft die Landesregierung ihren Landesbeamten mit Kindern?,minor,2020-10-14T00:00:00Z,SPD,IM,IM
64483,Sven Wolf,Sven Wolf,https://kleineanfragen.de/nordrhein-westfalen/17/11502-geschwindigkeitsuebertretungen-gefaehrdungspotential-und-laermbelaestigung-auf-der-bab-1-in-remscheid,"Geschwindigkeitsübertretungen, Gefährdungspotential und Lärmbelästigung auf der BAB 1 in Remscheid",minor,2020-10-14T00:00:00Z,SPD,IM,IM
64484,Gabriele Walger-Demolsky,Gabriele Walger-Demolsky,https://kleineanfragen.de/nordrhein-westfalen/17/11500-unterbringung-von-asylsuchenden-in-jugendherbergen,Unterbringung von Asylsuchenden in Jugendherbergen,minor,2020-10-13T00:00:00Z,AfD,MKFFI,MKFFI
64485,Alexander Langguth,Alexander Langguth,https://kleineanfragen.de/nordrhein-westfalen/17/11499-besetzung-der-tierversuchskommissionen-nach-15-tierschutzgesetz,Besetzung der Tierversuchskommissionen nach § 15 Tierschutzgesetz,minor,2020-10-13T00:00:00Z,fraktionslos,MULNV,MULNV
64486,Marcus Pretzell,Marcus Pretzell,https://kleineanfragen.de/nordrhein-westfalen/17/11498-wie-viele-top-juristen-kann-das-land-nrw-noch-fuer-sich-gewinnen,Wie viele Top-Juristen kann das Land NRW noch für sich gewinnen?,minor,2020-10-13T00:00:00Z,fraktionslos,Justizministerium,Justizministerium
64487,Martin Börschel;Andreas Kossiski,Andreas Kossiski;Martin Börschel,https://kleineanfragen.de/nordrhein-westfalen/17/11497-weniger-praesenz-in-den-veedeln-welche-folgen-hatte-die-umsetzung-der-umstrukturierung-und-neuorganisation-im,Weniger Präsenz in den Veedeln - Welche Folgen hatte die Umsetzung der Umstrukturierung und Neuorganisation im Bereich des Polizeipräsidiums Köln?,minor,2020-10-13T00:00:00Z,SPD,IM,IM
64488,Prof. Dr. Karsten Rudolph,Prof. Dr. Karsten Rudolph,https://kleineanfragen.de/nordrhein-westfalen/17/11496-was-tut-die-landesregierung-gegen-aerztinnen-die-missbraeuchlich-atteste-zur-befreiung-von-der-maskenpflicht,"Was tut die Landesregierung gegen ÄrztInnen, die missbräuchlich Atteste zur Befreiung von der Maskenpflicht ausstellen?",minor,2020-10-13T00:00:00Z,SPD,MAGS,MAGS
64489,Arndt Klocke,Arndt Klocke,https://kleineanfragen.de/nordrhein-westfalen/17/11430-reaktivierung-der-strecke-bassum-rahden-buende,Reaktivierung der Strecke Bassum - Rahden - Bünde,minor,2020-10-12T00:00:00Z,Bündnis 90/Die Grünen,VM,VM
