,inquiring_people_corr,inquiring_people,html_url,title,interpellation_type,published_at,inquiring_parties,answering_ministries,answering_ministries_corr
56703,Hillgriet Eilers;Jörg Bode,Jörg Bode;Hillgriet Eilers,https://kleineanfragen.de/niedersachsen/18/6256-welche-auswirkungen-hat-der-europaeische-gruene-deal-auf-das-transport-und-logistikgewerbe-und-den,"Welche Auswirkungen hat der europäische ""Grüne Deal"" auf das Transport- und Logistikgewerbe und den niedersächsischen Logistik- und Verkehrsraum bis 2030 sowie bis 2050?",minor,2020-04-09T00:00:00Z,FDP,"Niedersächsisches Ministerium für Wirtschaft, Arbeit, Verkehr und Digitalisierung","Niedersächsisches Ministerium für Wirtschaft, Arbeit, Verkehr und Digitalisierung"
56704,Stefan Wirtz,Stefan Wirtz,https://kleineanfragen.de/niedersachsen/18/6255-schaeden-an-rotorblaettern-von-windenergieanlagen-im-windpark-grohnde-kirchohsen,Schäden an Rotorblättern von Windenergieanlagen im Windpark Grohnde-Kirchohsen,minor,2020-04-09T00:00:00Z,AfD,"Niedersächsisches Ministerium für Umwelt, Energie, Bauen und Klimaschutz","Niedersächsisches Ministerium für Umwelt, Energie, Bauen und Klimaschutz"
56705,Dr. Stefan Birkner;Jörg Bode,Dr. Stefan Birkner;Jörg Bode,https://kleineanfragen.de/niedersachsen/18/6254-weitere-nachfrage-zu-der-drucksache-18-5602-wie-geht-es-weiter-mit-der-umweltzone-in-hannover,"Weitere Nachfrage zu der Drucksache 18/5602 ""Wie geht es weiter mit der Umweltzone in Hannover?""",minor,2020-04-09T00:00:00Z,FDP,"Niedersächsisches Ministerium für Umwelt, Energie, Bauen und Klimaschutz","Niedersächsisches Ministerium für Umwelt, Energie, Bauen und Klimaschutz"
56706,Christoph Plett,Christoph Plett,https://kleineanfragen.de/niedersachsen/18/6253-erhoehte-nitratwerte-des-grundwassers-rote-gebiete-im-landkreis-peine,Erhöhte Nitratwerte des Grundwassers (rote Gebiete) im Landkreis Peine,minor,2020-04-09T00:00:00Z,CDU,"Niedersächsisches Ministerium für Umwelt, Energie, Bauen und Klimaschutz","Niedersächsisches Ministerium für Umwelt, Energie, Bauen und Klimaschutz"
56707,Jens Ahrends,Jens Ahrends,https://kleineanfragen.de/niedersachsen/18/6250-abschiebungen-und-freiwillige-ausreisen-2019,Abschiebungen und freiwillige Ausreisen 2019,minor,2020-04-08T00:00:00Z,AfD,Niedersächsisches Ministerium für Inneres und Sport,Niedersächsisches Ministerium für Inneres und Sport
56708,Susanne Victoria Schütz;Björn Försterling;Sylvia Bruns,Björn Försterling;Susanne Victoria Schütz;Sylvia Bruns,https://kleineanfragen.de/niedersachsen/18/6249-befristete-stationaere-unterbringung-im-massregelvollzug,Befristete stationäre Unterbringung im Maßregelvollzug,minor,2020-04-08T00:00:00Z,FDP,"Niedersächsisches Ministerium für Soziales, Gesundheit und Gleichstellung","Niedersächsisches Ministerium für Soziales, Gesundheit und Gleichstellung"
56709,Stefan Henze,Stefan Henze,https://kleineanfragen.de/niedersachsen/18/6248-einfluss-von-covid-19-auf-die-niedersaechsische-hafenwirtschaft-welche-gewissheiten-und-risiken-gibt-es-und-wie-ist,"Einfluss von COVID-19 auf die niedersächsische Hafenwirtschaft: Welche Gewissheiten und Risiken gibt es, und wie ist der Wissensstand der Landesregierung?",minor,2020-04-08T00:00:00Z,AfD,"Niedersächsisches Ministerium für Wirtschaft, Arbeit, Verkehr und Digitalisierung","Niedersächsisches Ministerium für Wirtschaft, Arbeit, Verkehr und Digitalisierung"
56710,Jens Ahrends,Jens Ahrends,https://kleineanfragen.de/niedersachsen/18/6239-verdacht-des-sozialleistungsbetrugs-in-bad-nenndorf,Verdacht des Sozialleistungsbetrugs in Bad Nenndorf,minor,2020-04-06T00:00:00Z,AfD,Niedersächsisches Justizministerium,Niedersächsisches Justizministerium
56711,Björn Försterling;Susanne Victoria Schütz;Dr. Marco Genthe;Jörg Bode;Sylvia Bruns,Dr. Marco Genthe;Jörg Bode;Sylvia Bruns;Björn Försterling;Susanne Victoria Schütz,https://kleineanfragen.de/niedersachsen/18/6238-nachfragen-zur-unterrichtung-ueber-den-aktuellen-sachstand-hinsichtlich-eines-unter-polizeischutz-stehenden,Nachfragen zur Unterrichtung über den aktuellen Sachstand hinsichtlich eines unter Polizeischutz stehenden montenegrinischen Patienten in der MHH,minor,2020-04-06T00:00:00Z,FDP,Niedersächsisches Ministerium für Wissenschaft und Kultur,Niedersächsisches Ministerium für Wissenschaft und Kultur
56712,Stefan Henze,Stefan Henze,https://kleineanfragen.de/niedersachsen/18/6237-arbeitsplaetze-im-landkreis-hildesheim-sichern-wie-geht-es-weiter-bei-der-fuba-automotive-electronics-gmbh-in-bad,Arbeitsplätze im Landkreis Hildesheim sichern: Wie geht es weiter bei der FUBA Automotive Electronics GmbH in Bad Salzdetfurth?,minor,2020-04-06T00:00:00Z,AfD,"Niedersächsisches Ministerium für Wirtschaft, Arbeit, Verkehr und Digitalisierung","Niedersächsisches Ministerium für Wirtschaft, Arbeit, Verkehr und Digitalisierung"
56713,Susanne Victoria Schütz;Björn Försterling;Horst Kortlang;Sylvia Bruns,Horst Kortlang;Björn Försterling;Sylvia Bruns;Susanne Victoria Schütz,https://kleineanfragen.de/niedersachsen/18/6236-wie-bewertet-die-landesregierung-3d-stadtmodelle-als-mittel-zur-aufdeckung-von-bauluecken,Wie bewertet die Landesregierung 3D-Stadtmodelle als Mittel zur Aufdeckung von Baulücken?,minor,2020-04-03T00:00:00Z,FDP,"Niedersächsisches Ministerium für Umwelt, Energie, Bauen und Klimaschutz","Niedersächsisches Ministerium für Umwelt, Energie, Bauen und Klimaschutz"
56714,Stephan Bothe,Stephan Bothe,https://kleineanfragen.de/niedersachsen/18/6234-bekaempfung-von-multiresistenten-erregern-wie-steht-es-um-niedersachsen,Bekämpfung von multiresistenten Erregern - Wie steht es um Niedersachsen?,minor,2020-04-03T00:00:00Z,AfD,"Niedersächsisches Ministerium für Soziales, Gesundheit und Gleichstellung","Niedersächsisches Ministerium für Soziales, Gesundheit und Gleichstellung"
56715,Detlev Schulz-Hendel;Meta Janssen-Kucz,Meta Janssen-Kucz;Detlev Schulz-Hendel,https://kleineanfragen.de/niedersachsen/18/6233-radverkehr-zeichen-205-vorfahrt-gewaehren-auf-radwegen-an-landesstrassen,"Radverkehr: Zeichen 205 ""Vorfahrt gewähren"" auf Radwegen an Landesstraßen",minor,2020-04-03T00:00:00Z,Bündnis 90/Die Grünen,"Niedersächsisches Ministerium für Wirtschaft, Arbeit, Verkehr und Digitalisierung","Niedersächsisches Ministerium für Wirtschaft, Arbeit, Verkehr und Digitalisierung"
56716,Christopher Emden,Christopher Emden,https://kleineanfragen.de/niedersachsen/18/6232-gemeinnuetzige-vereine,Gemeinnützige Vereine,minor,2020-04-02T00:00:00Z,AfD,Niedersächsisches Finanzministerium,Niedersächsisches Finanzministerium
56717,Peer Lilienthal,Peer Lilienthal,https://kleineanfragen.de/niedersachsen/18/6231-darf-die-gemeinde-langenhagen-ihren-mitarbeitern-die-nutzung-des-oepnv-versuessen,Darf die Gemeinde Langenhagen ihren Mitarbeitern die Nutzung des ÖPNV versüßen?,minor,2020-04-02T00:00:00Z,AfD,Niedersächsisches Ministerium für Inneres und Sport,Niedersächsisches Ministerium für Inneres und Sport
56718,Christopher Emden,Christopher Emden,https://kleineanfragen.de/niedersachsen/18/6230-haeftlinge-in-niedersachsen,Häftlinge in Niedersachsen,minor,2020-04-02T00:00:00Z,AfD,Niedersächsisches Justizministerium,Niedersächsisches Justizministerium
56719,Christopher Emden,Christopher Emden,https://kleineanfragen.de/niedersachsen/18/6214-austausch-der-niedersaechsischen-autobahnschilder,Austausch der niedersächsischen Autobahnschilder,minor,2020-04-02T00:00:00Z,AfD,"Niedersächsisches Ministerium für Wirtschaft, Arbeit, Verkehr und Digitalisierung","Niedersächsisches Ministerium für Wirtschaft, Arbeit, Verkehr und Digitalisierung"
56720,Miriam Staudte;Imke Byl,Imke Byl;Miriam Staudte,https://kleineanfragen.de/niedersachsen/18/6213-zukunft-der-feldberegnung-vor-dem-hintergrund-des-klimawandels,Zukunft der Feldberegnung vor dem Hintergrund des Klimawandels,minor,2020-04-02T00:00:00Z,Bündnis 90/Die Grünen,"Niedersächsisches Ministerium für Umwelt, Energie, Bauen und Klimaschutz","Niedersächsisches Ministerium für Umwelt, Energie, Bauen und Klimaschutz"
56721,Stephan Bothe,Stephan Bothe,https://kleineanfragen.de/niedersachsen/18/6212-mangel-an-haus-und-fachaerztlichen-praxen-in-niedersachsen-wie-sieht-die-zukunft-der-aerztlichen-versorgung-aus,Mangel an Haus- und fachärztlichen Praxen in Niedersachsen - Wie sieht die Zukunft der ärztlichen Versorgung aus?,minor,2020-04-02T00:00:00Z,AfD,"Niedersächsisches Ministerium für Soziales, Gesundheit und Gleichstellung","Niedersächsisches Ministerium für Soziales, Gesundheit und Gleichstellung"
56722,Susanne Menge;Julia Willie Hamburg,Susanne Menge;Julia Willie Hamburg,https://kleineanfragen.de/niedersachsen/18/6211-sind-kindertagesstaetten-angesichts-des-fachkraeftemangels-imstande-die-fuer-das-personal-vorgesehene-finanzielle,"Sind Kindertagesstätten angesichts des Fachkräftemangels imstande, die für das Personal vorgesehene finanzielle Unterstützung zur Sprachbildung und Sprachförderung in Gänze abzurufen?",minor,2020-04-01T00:00:00Z,Bündnis 90/Die Grünen,Niedersächsisches Kultusministerium,Niedersächsisches Kultusministerium
56723,Martin Bäumer,Martin Bäumer,https://kleineanfragen.de/niedersachsen/18/6210-welchen-einfluss-haben-laubblasgeraete-auf-insekten,Welchen Einfluss haben Laubblasgeräte auf Insekten?,minor,2020-04-01T00:00:00Z,CDU,"Niedersächsisches Ministerium für Umwelt, Energie, Bauen und Klimaschutz","Niedersächsisches Ministerium für Umwelt, Energie, Bauen und Klimaschutz"
56724,Susanne Victoria Schütz;Björn Försterling;Sylvia Bruns;Dr. Marco Genthe,Björn Försterling;Susanne Victoria Schütz;Dr. Marco Genthe;Sylvia Bruns,https://kleineanfragen.de/niedersachsen/18/6208-methylamphetamin-konsum-und-bekaempfung-in-niedersachsen,Methylamphetamin - Konsum und Bekämpfung in Niedersachsen,minor,2020-04-01T00:00:00Z,FDP,"Niedersächsisches Ministerium für Soziales, Gesundheit und Gleichstellung","Niedersächsisches Ministerium für Soziales, Gesundheit und Gleichstellung"
56725,Hillgriet Eilers,Hillgriet Eilers,https://kleineanfragen.de/niedersachsen/18/6198-kann-der-nesec-shipping-debt-fund-nsdf-ein-vorbild-fuer-die-schiffsfinanzierung-in-deutschland-sein,Kann der Nesec Shipping Debt Fund (NSDF) ein Vorbild für die Schiffsfinanzierung in Deutschland sein?,minor,2020-03-30T00:00:00Z,FDP,"Niedersächsisches Ministerium für Wirtschaft, Arbeit, Verkehr und Digitalisierung","Niedersächsisches Ministerium für Wirtschaft, Arbeit, Verkehr und Digitalisierung"
56726,Dana Guth,Dana Guth,https://kleineanfragen.de/niedersachsen/18/6195-der-genderstern-und-seine-rolle-in-der-deutschen-sprache,"Der ""Genderstern"" und seine Rolle in der deutschen Sprache",minor,2020-03-30T00:00:00Z,AfD,"Niedersächsisches Ministerium für Soziales, Gesundheit und Gleichstellung","Niedersächsisches Ministerium für Soziales, Gesundheit und Gleichstellung"
56727,Jörg Bode,Jörg Bode,https://kleineanfragen.de/niedersachsen/18/6193-wie-ist-der-sachstand-zu-sitech,Wie ist der Sachstand zu Sitech?,minor,2020-03-30T00:00:00Z,FDP,"Niedersächsisches Ministerium für Wirtschaft, Arbeit, Verkehr und Digitalisierung","Niedersächsisches Ministerium für Wirtschaft, Arbeit, Verkehr und Digitalisierung"
56728,Detlev Schulz-Hendel;Imke Byl,Detlev Schulz-Hendel;Imke Byl,https://kleineanfragen.de/niedersachsen/18/6192-kein-einzelfall-defekte-foerderpumpe-verursacht-oelaustritt,Kein Einzelfall? Defekte Förderpumpe verursacht Ölaustritt.,minor,2020-03-30T00:00:00Z,Bündnis 90/Die Grünen,"Niedersächsisches Ministerium für Wirtschaft, Arbeit, Verkehr und Digitalisierung","Niedersächsisches Ministerium für Wirtschaft, Arbeit, Verkehr und Digitalisierung"
56729,Jens Ahrends,Jens Ahrends,https://kleineanfragen.de/niedersachsen/18/6191-uebergriffe-auf-beschaeftigte-im-oeffentlichen-dienst,Übergriffe auf Beschäftigte im öffentlichen Dienst,minor,2020-03-27T00:00:00Z,AfD,Niedersächsisches Justizministerium,Niedersächsisches Justizministerium
56730,Peer Lilienthal,Peer Lilienthal,https://kleineanfragen.de/niedersachsen/18/6190-welche-rolle-spielen-vorfaelligkeitsentschaedigungen-in-der-bilanz-der-nord-lb,Welche Rolle spielen Vorfälligkeitsentschädigungen in der Bilanz der NORD/LB?,minor,2020-03-27T00:00:00Z,AfD,Niedersächsisches Finanzministerium,Niedersächsisches Finanzministerium
56731,Christopher Emden,Christopher Emden,https://kleineanfragen.de/niedersachsen/18/6189-hyperloop-konzept-auf-der-ehemaligen-transrapidstrecke,Hyperloop-Konzept auf der ehemaligen Transrapidstrecke,minor,2020-03-27T00:00:00Z,AfD,Niedersächsisches Ministerium für Wissenschaft und Kultur,Niedersächsisches Ministerium für Wissenschaft und Kultur
56732,Miriam Staudte,Miriam Staudte,https://kleineanfragen.de/niedersachsen/18/6182-wie-hoch-ist-der-antibiotikaeinsatz-in-der-gefluegelwirtschaft-der-grafschaft-bentheim,Wie hoch ist der Antibiotikaeinsatz in der Geflügelwirtschaft der Grafschaft Bentheim?,minor,2020-03-26T00:00:00Z,Bündnis 90/Die Grünen,"Niedersächsisches Ministerium für Ernährung, Landwirtschaft und Verbraucherschutz","Niedersächsisches Ministerium für Ernährung, Landwirtschaft und Verbraucherschutz"
56733,Christian Meyer;Imke Byl;Miriam Staudte,Miriam Staudte;Imke Byl;Christian Meyer,https://kleineanfragen.de/niedersachsen/18/6180-agrarzahlungen-fuer-unrechtmaessig-bewirtschaftete-flaechen,Agrarzahlungen für unrechtmäßig bewirtschaftete Flächen?,minor,2020-03-26T00:00:00Z,Bündnis 90/Die Grünen,"Niedersächsisches Ministerium für Ernährung, Landwirtschaft und Verbraucherschutz","Niedersächsisches Ministerium für Ernährung, Landwirtschaft und Verbraucherschutz"
56734,Stefan Wirtz,Stefan Wirtz,https://kleineanfragen.de/niedersachsen/18/6179-umgang-mit-dem-wolf-in-frankreich-wie-erfolgt-die-festlegung-des-guenstigen-erhaltungszustands-der-franzoesischen,Umgang mit dem Wolf in Frankreich - Wie erfolgt die Festlegung des günstigen Erhaltungszustands der französischen Wolfspopulation?,minor,2020-03-26T00:00:00Z,AfD,"Niedersächsisches Ministerium für Umwelt, Energie, Bauen und Klimaschutz","Niedersächsisches Ministerium für Umwelt, Energie, Bauen und Klimaschutz"
56735,Dragos Pancescu;Imke Byl;Meta Janssen-Kucz,Imke Byl;Meta Janssen-Kucz;Dragos Pancescu,https://kleineanfragen.de/niedersachsen/18/6178-falsche-angaben-belastetes-baggergut-aus-dem-elsflether-hafen,Falsche Angaben? Belastetes Baggergut aus dem Elsflether Hafen,minor,2020-03-26T00:00:00Z,Bündnis 90/Die Grünen,"Niedersächsisches Ministerium für Umwelt, Energie, Bauen und Klimaschutz","Niedersächsisches Ministerium für Umwelt, Energie, Bauen und Klimaschutz"
56736,Miriam Staudte;Stefan Wenzel,Stefan Wenzel;Miriam Staudte,https://kleineanfragen.de/niedersachsen/18/6176-draengen-die-niedersaechsischen-landesforsten-kommunen-zur-uebernahme-von-unterhaltungskosten-fuer-wege-und,Drängen die Niedersächsischen Landesforsten Kommunen zur Übernahme von Unterhaltungskosten für Wege und Gebäude?,minor,2020-03-25T00:00:00Z,Bündnis 90/Die Grünen,"Niedersächsisches Ministerium für Ernährung, Landwirtschaft und Verbraucherschutz","Niedersächsisches Ministerium für Ernährung, Landwirtschaft und Verbraucherschutz"
56737,Eva Viehoff;Imke Byl;Meta Janssen-Kucz,Eva Viehoff;Imke Byl;Meta Janssen-Kucz,https://kleineanfragen.de/niedersachsen/18/6175-welche-aufgaben-soll-die-geplante-landeshebammenzentrale-haben,Welche Aufgaben soll die geplante Landeshebammenzentrale haben?,minor,2020-03-24T00:00:00Z,Bündnis 90/Die Grünen,"Niedersächsisches Ministerium für Soziales, Gesundheit und Gleichstellung","Niedersächsisches Ministerium für Soziales, Gesundheit und Gleichstellung"
56738,Dragos Pancescu;Miriam Staudte;Meta Janssen-Kucz,Dragos Pancescu;Miriam Staudte;Meta Janssen-Kucz,https://kleineanfragen.de/niedersachsen/18/6174-atomtransporte-im-hafen-nordenham,Atomtransporte im Hafen Nordenham?,minor,2020-03-24T00:00:00Z,Bündnis 90/Die Grünen,"Niedersächsisches Ministerium für Umwelt, Energie, Bauen und Klimaschutz","Niedersächsisches Ministerium für Umwelt, Energie, Bauen und Klimaschutz"
56739,Dragos Pancescu;Julia Willie Hamburg;Anja Piel,Anja Piel;Dragos Pancescu;Julia Willie Hamburg,https://kleineanfragen.de/niedersachsen/18/6173-buergerwehren-in-niedersachsen,Bürgerwehren in Niedersachsen,minor,2020-03-24T00:00:00Z,Bündnis 90/Die Grünen,Niedersächsisches Ministerium für Inneres und Sport,Niedersächsisches Ministerium für Inneres und Sport
56740,Susanne Victoria Schütz;Björn Försterling;Sylvia Bruns,Sylvia Bruns;Björn Försterling;Susanne Victoria Schütz,https://kleineanfragen.de/niedersachsen/18/6172-regelungen-zu-urlaubssemestern-an-niedersachsens-hochschulen,Regelungen zu Urlaubssemestern an Niedersachsens Hochschulen,minor,2020-03-24T00:00:00Z,FDP,Niedersächsisches Ministerium für Wissenschaft und Kultur,Niedersächsisches Ministerium für Wissenschaft und Kultur
56741,Susanne Victoria Schütz;Björn Försterling;Sylvia Bruns,Björn Försterling;Susanne Victoria Schütz;Sylvia Bruns,https://kleineanfragen.de/niedersachsen/18/6171-umsetzung-der-masernimpfpflicht,Umsetzung der Masernimpfpflicht,minor,2020-03-24T00:00:00Z,FDP,Niedersächsisches Ministerium für Inneres und Sport,Niedersächsisches Ministerium für Inneres und Sport
56742,Björn Försterling;Dr. Stefan Birkner;Jörg Bode;Christian Grascha,Björn Försterling;Christian Grascha;Dr. Stefan Birkner;Jörg Bode,https://kleineanfragen.de/niedersachsen/18/6165-nachfragen-zu-den-ausfuehrungen-der-landesregierung-bezueglich-der-verschwiegenheits-und-informationspflichten-bei,Nachfragen zu den Ausführungen der Landesregierung bezüglich der Verschwiegenheits- und Informationspflichten bei Aufsichtsratstätigkeiten von Mitgliedern der Landesregierung gegenüber der Legislative,minor,2020-03-23T00:00:00Z,FDP,Niedersächsisches Finanzministerium,Niedersächsisches Finanzministerium
56743,Imke Byl;Meta Janssen-Kucz,Imke Byl;Meta Janssen-Kucz,https://kleineanfragen.de/niedersachsen/18/6164-bodenabsenkungen-im-umfeld-der-kavernen-in-etzel-ignoriert-die-landesregierung-warnzeichen,Bodenabsenkungen im Umfeld der Kavernen in Etzel: Ignoriert die Landesregierung Warnzeichen?,minor,2020-03-23T00:00:00Z,Bündnis 90/Die Grünen,"Niedersächsisches Ministerium für Wirtschaft, Arbeit, Verkehr und Digitalisierung","Niedersächsisches Ministerium für Wirtschaft, Arbeit, Verkehr und Digitalisierung"
56744,Jörg Bode,Jörg Bode,https://kleineanfragen.de/niedersachsen/18/6163-wie-ist-der-verfahrens-und-planungsstand-bei-den-niedersaechsischen-bundesstrassenprojekten-die-im,"Wie ist der Verfahrens- und Planungsstand bei den niedersächsischen Bundesstraßenprojekten, die im Bundesverkehrswegeplan 2030 aufgeführt sind?",minor,2020-03-23T00:00:00Z,FDP,"Niedersächsisches Ministerium für Wirtschaft, Arbeit, Verkehr und Digitalisierung","Niedersächsisches Ministerium für Wirtschaft, Arbeit, Verkehr und Digitalisierung"
56745,Jörg Hillmer,Jörg Hillmer,https://kleineanfragen.de/niedersachsen/18/6154-behandlung-eines-mutmasslichen-clan-chefs-aus-montenegro-in-der-medizinischen-hochschule-hannover-mhh,Behandlung eines mutmaßlichen Clan-Chefs aus Montenegro in der Medizinischen Hochschule Hannover (MHH),minor,2020-03-20T00:00:00Z,CDU,Niedersächsisches Ministerium für Wissenschaft und Kultur,Niedersächsisches Ministerium für Wissenschaft und Kultur
56746,Susanne Victoria Schütz;Jörg Bode;Sylvia Bruns;Dr. Marco Genthe,Jörg Bode;Sylvia Bruns;Susanne Victoria Schütz;Dr. Marco Genthe,https://kleineanfragen.de/niedersachsen/18/6153-mafia-pate-in-der-mhh,Mafia-Pate in der MHH?,minor,2020-03-20T00:00:00Z,FDP,Niedersächsisches Ministerium für Wissenschaft und Kultur,Niedersächsisches Ministerium für Wissenschaft und Kultur
56747,Eva Viehoff,Eva Viehoff,https://kleineanfragen.de/niedersachsen/18/6149-medizinstudiengang-in-oldenburg-vor-dem-aus,Medizinstudiengang in Oldenburg vor dem Aus?,minor,2020-03-20T00:00:00Z,Bündnis 90/Die Grünen,"Niedersächsisches Ministerium für Wirtschaft, Arbeit, Verkehr und Digitalisierung","Niedersächsisches Ministerium für Wirtschaft, Arbeit, Verkehr und Digitalisierung"
56748,Harm Rykena,Harm Rykena,https://kleineanfragen.de/niedersachsen/18/6145-perspektiven-museum-und-grabungsstaette-schoeningen,Perspektiven Museum und Grabungsstätte Schöningen,minor,2020-03-20T00:00:00Z,AfD,"Niedersächsisches Ministerium für Wirtschaft, Arbeit, Verkehr und Digitalisierung","Niedersächsisches Ministerium für Wirtschaft, Arbeit, Verkehr und Digitalisierung"
56749,Susanne Menge;Dragos Pancescu;Julia Willie Hamburg,Dragos Pancescu;Julia Willie Hamburg;Susanne Menge,https://kleineanfragen.de/niedersachsen/18/6144-unterbringung-von-gefluechteten-in-der-landesaufnahmebehoerde,Unterbringung von Geflüchteten in der Landesaufnahmebehörde,minor,2020-03-20T00:00:00Z,Bündnis 90/Die Grünen,Niedersächsisches Ministerium für Inneres und Sport,Niedersächsisches Ministerium für Inneres und Sport
56750,Susanne Menge;Imke Byl,Susanne Menge;Imke Byl,https://kleineanfragen.de/niedersachsen/18/6142-wie-viele-maenner-haben-2018-ihre-partnerin-oder-ex-partnerin-umgebracht-und-damit-einen-femizid-begangen,Wie viele Männer haben 2018 ihre Partnerin oder Ex-Partnerin umgebracht und damit einen Femizid begangen?,minor,2020-03-20T00:00:00Z,Bündnis 90/Die Grünen,Niedersächsisches Justizministerium,Niedersächsisches Justizministerium
56751,Susanne Menge;Imke Byl;Julia Willie Hamburg;Anja Piel,Anja Piel;Susanne Menge;Julia Willie Hamburg;Imke Byl,https://kleineanfragen.de/niedersachsen/18/6143-stickoxidbelastungen-in-hannover-hildesheim-oldenburg-und-osnabrueck-reale-messwerte-oder-berechnungen,"Stickoxidbelastungen in Hannover, Hildesheim, Oldenburg und Osnabrück: Reale Messwerte oder Berechnungen?",minor,2020-03-19T00:00:00Z,Bündnis 90/Die Grünen,"Niedersächsisches Ministerium für Umwelt, Energie, Bauen und Klimaschutz","Niedersächsisches Ministerium für Umwelt, Energie, Bauen und Klimaschutz"
56752,Miriam Staudte,Miriam Staudte,https://kleineanfragen.de/niedersachsen/18/6123-welche-studien-zu-pestiziden-wurden-vom-tierversuchslabor-lpt-in-mienenbuettel-durchgefuehrt,Welche Studien zu Pestiziden wurden vom Tierversuchslabor LPT in Mienenbüttel durchgeführt?,minor,2020-03-19T00:00:00Z,Bündnis 90/Die Grünen,"Niedersächsisches Ministerium für Ernährung, Landwirtschaft und Verbraucherschutz","Niedersächsisches Ministerium für Ernährung, Landwirtschaft und Verbraucherschutz"
56753,Stefan Wirtz,Stefan Wirtz,https://kleineanfragen.de/niedersachsen/18/6122-bedeutung-und-zukunft-des-krankenhauses-peine,Bedeutung und Zukunft des Krankenhauses Peine,minor,2020-03-19T00:00:00Z,AfD,"Niedersächsisches Ministerium für Soziales, Gesundheit und Gleichstellung","Niedersächsisches Ministerium für Soziales, Gesundheit und Gleichstellung"
56754,Christian Grascha,Christian Grascha,https://kleineanfragen.de/niedersachsen/18/6121-cum-ex-geschaefte-in-niedersachsen,Cum-Ex-Geschäfte in Niedersachsen,minor,2020-03-18T00:00:00Z,FDP,Niedersächsisches Finanzministerium,Niedersächsisches Finanzministerium
56755,Stefan Wirtz,Stefan Wirtz,https://kleineanfragen.de/niedersachsen/18/6138-batteriebraende-in-batterie-recycling-unternehmen,Batteriebrände in Batterie-Recycling-Unternehmen,minor,2020-03-17T00:00:00Z,AfD,"Niedersächsisches Ministerium für Umwelt, Energie, Bauen und Klimaschutz","Niedersächsisches Ministerium für Umwelt, Energie, Bauen und Klimaschutz"
56756,Christian Grascha,Christian Grascha,https://kleineanfragen.de/niedersachsen/18/6110-steuerliche-auswirkungen-des-grundrente-gesetzes,Steuerliche Auswirkungen des Grundrente-Gesetzes,minor,2020-03-17T00:00:00Z,FDP,Niedersächsisches Finanzministerium,Niedersächsisches Finanzministerium
56757,Susanne Menge;Eva Viehoff;Dragos Pancescu;Detlev Schulz-Hendel,Susanne Menge;Dragos Pancescu;Detlev Schulz-Hendel;Eva Viehoff,https://kleineanfragen.de/niedersachsen/18/6109-lernenamlimit-wie-steht-es-um-die-rahmenbedingungen-fuer-studierende-in-niedersachsen,#LernenamLimit - Wie steht es um die Rahmenbedingungen für Studierende in Niedersachsen?,minor,2020-03-17T00:00:00Z,Bündnis 90/Die Grünen,Niedersächsisches Ministerium für Wissenschaft und Kultur,Niedersächsisches Ministerium für Wissenschaft und Kultur
56758,Dragos Pancescu,Dragos Pancescu,https://kleineanfragen.de/niedersachsen/18/6107-zeitumstellung-was-hat-die-landesregierung-erreicht,Zeitumstellung - Was hat die Landesregierung erreicht?,minor,2020-03-17T00:00:00Z,Bündnis 90/Die Grünen,Niedersächsisches Ministerium für Bundes- und Europaangelegenheiten und Regionale Entwicklung,Niedersächsisches Ministerium für Bundes- und Europaangelegenheiten und Regionale Entwicklung
56759,Harm Rykena,Harm Rykena,https://kleineanfragen.de/niedersachsen/18/6106-findet-bei-veranstaltungen-des-nifbe-anti-afd-agitation-statt,Findet bei Veranstaltungen des nifbe Anti-AfD-Agitation statt?,minor,2020-03-17T00:00:00Z,AfD,Niedersächsisches Ministerium für Wissenschaft und Kultur,Niedersächsisches Ministerium für Wissenschaft und Kultur
56760,Eva Viehoff;Stefan Wenzel;Detlev Schulz-Hendel;Meta Janssen-Kucz;Susanne Menge;Dragos Pancescu,Dragos Pancescu;Detlev Schulz-Hendel;Susanne Menge;Eva Viehoff;Meta Janssen-Kucz;Stefan Wenzel,https://kleineanfragen.de/niedersachsen/18/6104-schwarzarbeit-und-steuerhinterziehung-bei-wiesenhof,Schwarzarbeit und Steuerhinterziehung bei Wiesenhof?,minor,2020-03-16T00:00:00Z,Bündnis 90/Die Grünen,Niedersächsisches Justizministerium,Niedersächsisches Justizministerium
56761,Hermann Grupe,Hermann Grupe,https://kleineanfragen.de/niedersachsen/18/6102-anerkennung-von-online-nahinfrarotspektrometrie-als-methode-fuer-dokumentationszwecke-in-der-duengeverordnung,Anerkennung von Online-Nahinfrarotspektrometrie als Methode für Dokumentationszwecke in der Düngeverordnung,minor,2020-03-16T00:00:00Z,FDP,"Niedersächsisches Ministerium für Ernährung, Landwirtschaft und Verbraucherschutz","Niedersächsisches Ministerium für Ernährung, Landwirtschaft und Verbraucherschutz"
